CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
2/2/2022,16:40,BROOKLYN,11226,40.65245,-73.96345,"(40.65245, -73.96345)",SAINT PAULS PLACE,CROOKE AVENUE,,1,0,0,0,0,0,1,0,Other Vehicular,Unspecified,Unspecified,Unspecified,Unspecified,4499526,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,Sedan
2/2/2022,16:00,QUEENS,11418,40.705666,-73.818474,"(40.705666, -73.818474)",VANWYCK EXPRESSWAY,87 AVENUE,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,4499958,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2/2/2022,15:00,MANHATTAN,10013,40.72135,-74.00465,"(40.72135, -74.00465)",CANAL STREET,WEST BROADWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4499672,Box Truck,Sedan,Station Wagon/Sport Utility Vehicle,,
2/2/2022,22:18,,,40.724262,-73.93745,"(40.724262, -73.93745)",BROOKLYN QUEENS EXPRESSWAY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4499572,Sedan,Sedan,,,
2/2/2022,5:25,,,40.83354,-73.92037,"(40.83354, -73.92037)",WALTON AVENUE,,,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,4499339,Taxi,,,,
2/2/2022,21:21,QUEENS,11367,40.729855,-73.81853,"(40.729855, -73.81853)",150 STREET,70 ROAD,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4499579,Station Wagon/Sport Utility Vehicle,Sedan,,,
2/2/2022,8:05,BROOKLYN,11209,40.626457,-74.02686,"(40.626457, -74.02686)",81 STREET,4 AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4499366,Sedan,Pick-up Truck,,,
2/2/2022,18:45,QUEENS,11104,40.74181,-73.91993,"(40.74181, -73.91993)",GREENPOINT AVENUE,45 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4499467,Sedan,,,,
2/2/2022,2:40,BRONX,10460,40.836308,-73.884605,"(40.836308, -73.884605)",,,985       EAST 174 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4500138,Station Wagon/Sport Utility Vehicle,Sedan,,,
2/2/2022,18:30,MANHATTAN,10003,40.72937,-73.98713,"(40.72937, -73.98713)",,,149       2 AVENUE,0,0,0,0,0,0,0,0,Outside Car Distraction,Unsafe Lane Changing,,,,4500145,Sedan,Taxi,,,
2/2/2022,15:20,,,,,,FOCH BOULEVARD,VANWYCK EXPRESSWAY,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,4499677,Taxi,Sedan,,,
2/2/2022,15:45,,,40.668625,-73.738235,"(40.668625, -73.738235)",LAURELTON PARKWAY,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4499451,Sedan,Station Wagon/Sport Utility Vehicle,,,
2/2/2022,11:15,QUEENS,11413,40.650394,-73.757126,"(40.650394, -73.757126)",,,230-07    ROCKAWAY BOULEVARD,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,,,,4499392,Sedan,Station Wagon/Sport Utility Vehicle,,,
2/2/2022,15:38,,,40.792015,-73.98051,"(40.792015, -73.98051)",HENRY HUDSON PARKWAY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4499444,Sedan,Taxi,,,
2/2/2022,11:44,QUEENS,11411,40.702057,-73.7468,"(40.702057, -73.7468)",208 STREET,MURDOCK AVENUE,,1,0,0,0,0,0,1,0,Other Vehicular,Unspecified,,,,4499393,Sedan,Sedan,,,
2/2/2022,16:35,,,40.65676,-73.960144,"(40.65676, -73.960144)",FLATBUSH AVENUE,,,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,4499793,Box Truck,,,,
2/2/2022,11:14,QUEENS,11101,40.74135,-73.937096,"(40.74135, -73.937096)",30 PLACE,48 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4499463,Box Truck,,,,
2/2/2022,8:22,BRONX,10467,40.86536,-73.87043,"(40.86536, -73.87043)",BRONX PARK EAST,ALLERTON AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Failure to Yield Right-of-Way,,,,4499373,Station Wagon/Sport Utility Vehicle,Box Truck,,,
2/2/2022,19:26,BRONX,10471,40.897984,-73.897026,"(40.897984, -73.897026)",,,6255      BROADWAY,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4499691,Sedan,Sedan,,,
2/2/2022,23:57,,,40.697327,-73.82961,"(40.697327, -73.82961)",LEFFERTS BOULEVARD,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,4499564,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
2/2/2022,13:21,QUEENS,11385,40.694107,-73.89737,"(40.694107, -73.89737)",COOPER AVENUE,CYPRESS AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4499585,Station Wagon/Sport Utility Vehicle,Sedan,,,
2/2/2022,6:48,,,40.591427,-74.1648,"(40.591427, -74.1648)",,,2301      RICHMOND AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4499653,Station Wagon/Sport Utility Vehicle,Sedan,,,
2/2/2022,10:40,MANHATTAN,10001,40.745342,-73.99049,"(40.745342, -73.99049)",,,800       AVENUE OF THE AMERICAS,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4499697,Sedan,Station Wagon/Sport Utility Vehicle,,,
2/2/2022,10:28,BROOKLYN,11226,40.64196,-73.95708,"(40.64196, -73.95708)",FLATBUSH AVENUE,VANDERVEER PLACE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4499385,Sedan,Sedan,,,
2/2/2022,20:25,BROOKLYN,11236,40.635105,-73.896484,"(40.635105, -73.896484)",AVENUE M,EAST 93 STREET,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4499455,Sedan,Sedan,,,
2/2/2022,14:27,BROOKLYN,11210,40.61669,-73.949814,"(40.61669, -73.949814)",BEDFORD AVENUE,AVENUE N,,0,0,0,0,0,0,0,0,Unspecified,,,,,4499536,Station Wagon/Sport Utility Vehicle,,,,
2/2/2022,18:25,QUEENS,11377,40.738605,-73.90742,"(40.738605, -73.90742)",58 LANE,48 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4499468,Sedan,,,,
2/2/2022,14:18,BROOKLYN,11231,40.677834,-74.00617,"(40.677834, -74.00617)",HUNTINGTON STREET,COLUMBIA STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4499505,Station Wagon/Sport Utility Vehicle,,,,
2/2/2022,13:30,,,40.674904,-73.94447,"(40.674904, -73.94447)",SAINT MARKS AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4499415,Sedan,,,,
2/2/2022,9:40,STATEN ISLAND,10312,40.5438,-74.164795,"(40.5438, -74.164795)",MOSELY AVENUE,RICHMOND AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4500025,Sedan,Station Wagon/Sport Utility Vehicle,,,
2/2/2022,14:15,,,,,,BROOKLYN BATTERY TUNNEL,,,12,0,0,0,0,0,12,0,Following Too Closely,Unspecified,Unspecified,,,4499684,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
2/2/2022,16:40,BROOKLYN,11211,40.70915,-73.9591,"(40.70915, -73.9591)",,,225       HAVEMEYER STREET,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4499789,Sedan,Station Wagon/Sport Utility Vehicle,,,
2/2/2022,19:50,BRONX,10454,40.803593,-73.919785,"(40.803593, -73.919785)",BRUCKNER BOULEVARD,SAINT ANNS AVENUE,,1,0,0,0,0,0,1,0,Glare,,,,,4499560,Station Wagon/Sport Utility Vehicle,,,,
2/2/2022,10:45,QUEENS,11101,40.75389,-73.91651,"(40.75389, -73.91651)",NORTHERN BOULEVARD,46 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4499519,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2/2/2022,8:15,,,40.60275,-73.98539,"(40.60275, -73.98539)",HIGHLAWN AVENUE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4499631,Sedan,,,,
2/2/2022,15:23,,,40.696342,-73.97644,"(40.696342, -73.97644)",PARK AVENUE,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Traffic Control Disregarded,,,,4499473,Sedan,Sprinter V,,,
2/2/2022,20:18,,,40.623672,-73.8956,"(40.623672, -73.8956)",BELT PARKWAY,,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4499755,Sedan,Station Wagon/Sport Utility Vehicle,,,
2/2/2022,17:40,BROOKLYN,11226,40.650448,-73.95767,"(40.650448, -73.95767)",,,2261      CHURCH AVENUE,1,0,1,0,0,0,0,0,Unspecified,,,,,4499532,Sedan,,,,
2/2/2022,7:20,BRONX,10457,40.84724,-73.89088,"(40.84724, -73.89088)",EAST 179 STREET,BELMONT AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4499595,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
2/2/2022,22:16,BROOKLYN,11222,40.72706,-73.94957,"(40.72706, -73.94957)",,,135       MC GUINNESS BOULEVARD,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4499573,Stake or Rack,Sedan,,,
2/2/2022,18:37,MANHATTAN,10010,40.738167,-73.98364,"(40.738167, -73.98364)",3 AVENUE,EAST 22 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4499978,Bike,Bus,,,
2/2/2022,2:26,BRONX,10459,40.820187,-73.890686,"(40.820187, -73.890686)",BRUCKNER BOULEVARD,HUNTS POINT AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,,,,4499288,Sedan,Station Wagon/Sport Utility Vehicle,,,
2/2/2022,20:00,BRONX,10452,40.84398,-73.92296,"(40.84398, -73.92296)",GRANT HIGHWAY,UNIVERSITY AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4499498,Taxi,,,,
2/2/2022,18:08,BRONX,10466,40.89253,-73.84832,"(40.89253, -73.84832)",,,4117      WICKHAM AVENUE,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4499734,Sedan,,,,
2/2/2022,7:30,,,40.717033,-73.8221,"(40.717033, -73.8221)",GRAND CENTRAL PKWY,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4499344,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
2/2/2022,22:11,QUEENS,11355,40.755524,-73.833405,"(40.755524, -73.833405)",COLLEGE POINT BOULEVARD,41 ROAD,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4499472,Station Wagon/Sport Utility Vehicle,,,,
2/2/2022,8:15,BRONX,10474,40.821083,-73.88678,"(40.821083, -73.88678)",,,1320      GARRISON AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4499924,Station Wagon/Sport Utility Vehicle,Sedan,,,
2/2/2022,6:40,BRONX,10461,40.84545,-73.833595,"(40.84545, -73.833595)",WESTCHESTER AVENUE,ROBERTS AVENUE,,0,0,0,0,0,0,0,0,Fell Asleep,,,,,4499523,Station Wagon/Sport Utility Vehicle,,,,
2/2/2022,8:00,QUEENS,11365,40.728443,-73.80813,"(40.728443, -73.80813)",,,71-74     161 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4499555,Bus,Station Wagon/Sport Utility Vehicle,,,
2/2/2022,20:45,,,40.6665,-73.9962,"(40.6665, -73.9962)",GOWANUS EXPY (BQE),,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,4499878,Sedan,Tractor Truck Diesel,,,
2/2/2022,16:10,,,,,,WEST SHORE EXPRESSWAY,,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,,,,4499846,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2/2/2022,3:30,QUEENS,11434,40.675415,-73.761635,"(40.675415, -73.761635)",136 AVENUE,THURSTON STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,Unspecified,,,4499893,Sedan,Station Wagon/Sport Utility Vehicle,,,
2/2/2022,8:20,BROOKLYN,11228,40.623047,-74.00732,"(40.623047, -74.00732)",,,1213      72 STREET,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4499403,Sedan,Pick-up Truck,,,
2/2/2022,13:00,BROOKLYN,11212,40.67291,-73.90938,"(40.67291, -73.90938)",,,1570      EAST NEW YORK AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,4499445,Station Wagon/Sport Utility Vehicle,,,,
2/2/2022,16:32,QUEENS,11368,40.75164,-73.85559,"(40.75164, -73.85559)",,,111-06    ROOSEVELT AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4499491,Sedan,Sedan,,,
2/2/2022,17:00,,,40.65073,-73.9719,"(40.65073, -73.9719)",PARK CIRCLE,CONEY ISLAND AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4499711,Tractor Truck Diesel,Sedan,,,
2/2/2022,20:40,MANHATTAN,10029,40.78517,-73.94332,"(40.78517, -73.94332)",EAST 99 STREET,1 AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4499957,Station Wagon/Sport Utility Vehicle,,,,
2/2/2022,11:04,BROOKLYN,11210,40.632145,-73.952736,"(40.632145, -73.952736)",BEDFORD AVENUE,CAMPUS ROAD,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4499388,Sedan,Sedan,,,
2/2/2022,13:43,MANHATTAN,10022,40.759678,-73.97216,"(40.759678, -73.97216)",PARK AVENUE,EAST 54 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4499604,Station Wagon/Sport Utility Vehicle,E-Bike,,,
2/2/2022,17:10,,,40.844746,-73.90363,"(40.844746, -73.90363)",CROSS BRONX EXPY RAMP,,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,4499665,Station Wagon/Sport Utility Vehicle,Tractor Truck Diesel,,,
2/2/2022,13:00,,,40.752316,-73.985954,"(40.752316, -73.985954)",AVENUE OF THE AMERICAS,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4499430,Sedan,Box Truck,,,
2/2/2022,13:50,QUEENS,11102,40.769466,-73.91708,"(40.769466, -73.91708)",,,25-15     33 STREET,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4499535,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2/2/2022,13:20,BROOKLYN,11233,40.681694,-73.9378,"(40.681694, -73.9378)",MACDONOUGH STREET,MARCUS GARVEY BOULEVARD,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4499719,Sedan,,,,
2/2/2022,18:02,MANHATTAN,10021,40.76817,-73.9528,"(40.76817, -73.9528)",EAST 74 STREET,YORK AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4499482,Bike,Station Wagon/Sport Utility Vehicle,,,
2/2/2022,0:50,MANHATTAN,10036,40.762943,-73.9974,"(40.762943, -73.9974)",,,610       WEST 45 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,4499550,Sedan,Sedan,Box Truck,,
2/2/2022,23:00,,,40.71401,-73.85965,"(40.71401, -73.85965)",WOODHAVEN BOULEVARD,YELLOWSTONE BOULEVARD,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4500428,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
2/2/2022,12:15,BROOKLYN,11222,40.71957,-73.940056,"(40.71957, -73.940056)",,,280       RICHARDSON STREET,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Failure to Yield Right-of-Way,,,,4499868,Station Wagon/Sport Utility Vehicle,Box Truck,,,
2/2/2022,6:58,BROOKLYN,11223,40.599327,-73.96576,"(40.599327, -73.96576)",,,2027      OCEAN PARKWAY,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4499827,Pick-up Truck,Bike,,,
2/2/2022,3:23,,,,,,,,21        GULF AVENUE,0,0,0,0,0,0,0,0,Pavement Slippery,,,,,4499652,Sedan,,,,
2/2/2022,7:40,,,,,,PROSPECT EXPRESSWAY RAMP,,,0,0,0,0,0,0,0,0,Pavement Slippery,,,,,4499364,Sedan,,,,
2/2/2022,12:55,,,40.852337,-73.92517,"(40.852337, -73.92517)",HARLEM RIVER DRIVE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4499696,Station Wagon/Sport Utility Vehicle,Sedan,,,
2/2/2022,14:10,,,40.739357,-73.89103,"(40.739357, -73.89103)",QUEENS BOULEVARD,73 STREET,,1,0,0,0,0,0,1,0,Following Too Closely,Driver Inattention/Distraction,Unspecified,,,4499464,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,,
2/2/2022,7:42,MANHATTAN,10030,40.814278,-73.945274,"(40.814278, -73.945274)",,,207       WEST 133 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4499617,Sedan,Sedan,,,
2/2/2022,13:25,BRONX,10455,40.814915,-73.905525,"(40.814915, -73.905525)",,,628       TINTON AVENUE,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4499563,Bus,Ambulance,,,
2/2/2022,23:40,,,,,,CROSS BRONX EXPY RAMP,,,2,0,0,0,0,0,2,0,Passing or Lane Usage Improper,Unspecified,,,,4499584,Taxi,Station Wagon/Sport Utility Vehicle,,,
2/2/2022,6:05,QUEENS,11419,40.68246,-73.830025,"(40.68246, -73.830025)",111 STREET,107 AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4499504,Sedan,Bike,,,
2/2/2022,19:39,BROOKLYN,11234,40.60625,-73.92374,"(40.60625, -73.92374)",RYDER STREET,AVENUE V,,0,0,0,0,0,0,0,0,Alcohol Involvement,Pavement Slippery,Unspecified,,,4499712,Sedan,Sedan,Sedan,,
2/2/2022,18:23,MANHATTAN,10002,40.71718,-73.99548,"(40.71718, -73.99548)",,,93        BOWERY,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4500026,Sedan,,,,
2/2/2022,19:10,BRONX,10469,40.88357,-73.854965,"(40.88357, -73.854965)",,,929       EAST 222 STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4499742,Sedan,,,,
2/2/2022,18:18,,,40.86135,-73.89774,"(40.86135, -73.89774)",GRAND CONCOURSE,,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,4499547,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2/2/2022,8:33,BROOKLYN,11232,40.64544,-73.999214,"(40.64544, -73.999214)",,,4219      8 AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4499676,Station Wagon/Sport Utility Vehicle,,,,
2/2/2022,9:42,BRONX,10459,40.820187,-73.890686,"(40.820187, -73.890686)",HUNTS POINT AVENUE,BRUCKNER BOULEVARD,,1,0,1,0,0,0,0,0,Unspecified,,,,,4499371,Sedan,,,,
2/2/2022,18:00,BROOKLYN,11208,,,,LORING AVENUE,EMERALD STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4499450,Station Wagon/Sport Utility Vehicle,,,,
2/2/2022,8:25,BRONX,10457,40.84467,-73.8972,"(40.84467, -73.8972)",,,4123      3 AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4499596,Station Wagon/Sport Utility Vehicle,Sedan,,,
2/2/2022,10:50,,,40.835445,-73.923386,"(40.835445, -73.923386)",JEROME AVENUE,,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Passing Too Closely,,,,4499497,Station Wagon/Sport Utility Vehicle,Bus,,,
2/2/2022,3:06,,,40.820137,-73.89029,"(40.820137, -73.89029)",BRUCKNER EXPRESSWAY,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4499289,Sedan,,,,
2/2/2022,12:22,QUEENS,11101,40.751198,-73.93441,"(40.751198, -73.93441)",,,30-30     NORTHERN BOULEVARD,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,4499855,Pick-up Truck,Sedan,,,
2/2/2022,15:13,MANHATTAN,10025,40.80584,-73.96176,"(40.80584, -73.96176)",,,1111      AMSTERDAM AVENUE,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4500383,Ambulance,Sedan,,,
2/2/2022,9:18,BROOKLYN,11234,40.611977,-73.91273,"(40.611977, -73.91273)",,,6103      STRICKLAND AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4500297,Station Wagon/Sport Utility Vehicle,,,,
2/2/2022,7:00,BROOKLYN,11203,40.651295,-73.93983,"(40.651295, -73.93983)",,,4009      CHURCH AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4499667,Station Wagon/Sport Utility Vehicle,,,,
2/2/2022,9:51,BRONX,10473,40.82444,-73.843,"(40.82444, -73.843)",,,809       ZEREGA AVENUE,1,0,0,0,0,0,1,0,Steering Failure,Unspecified,,,,4499424,Tow Truck / Wrecker,Sedan,,,
2/2/2022,3:00,QUEENS,11372,40.755264,-73.88817,"(40.755264, -73.88817)",79 STREET,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,,,,4499431,Station Wagon/Sport Utility Vehicle,,,,
2/2/2022,21:40,QUEENS,11432,40.707226,-73.804504,"(40.707226, -73.804504)",153 STREET,HILLSIDE AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4499632,Taxi,Bike,,,
2/2/2022,17:55,BROOKLYN,11236,40.64359,-73.90471,"(40.64359, -73.90471)",GLENWOOD ROAD,EAST 94 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4499454,Station Wagon/Sport Utility Vehicle,Ambulance,,,
2/2/2022,17:46,BROOKLYN,11212,,,,EAST 98 STREET,RALPH AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4501673,Sedan,Sedan,,,
2/2/2022,6:50,BROOKLYN,11203,40.64949,-73.93014,"(40.64949, -73.93014)",,,957       UTICA AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,4501606,Sedan,,,,
2/2/2022,17:48,MANHATTAN,10002,40.719025,-73.98978,"(40.719025, -73.98978)",DELANCEY STREET,ORCHARD STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4501550,Sedan,,,,
2/2/2022,19:55,BROOKLYN,11213,40.673996,-73.92785,"(40.673996, -73.92785)",SAINT MARKS AVENUE,ROCHESTER AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4502187,Pick-up Truck,Sedan,,,
2/2/2022,19:20,,,40.81084,-73.95068,"(40.81084, -73.95068)",WEST 126 STREET,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4502288,E-Bike,,,,
2/2/2022,7:55,,,40.764988,-73.82067,"(40.764988, -73.82067)",NORTHERN BOULEVARD,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Oversized Vehicle,,,,4501747,Sedan,Flat Bed,,,
2/2/2022,14:00,QUEENS,11372,40.747986,-73.892555,"(40.747986, -73.892555)",,,37-51     73 STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4502184,Sedan,,,,
2/2/2022,8:45,MANHATTAN,10010,40.73883,-73.983154,"(40.73883, -73.983154)",EAST 23 STREET,3 AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4501834,Bus,,,,
2/2/2022,5:35,,,40.690342,-73.78243,"(40.690342, -73.78243)",LINDEN BOULEVARD,,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Other Vehicular,Unspecified,,,4502957,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Chassis Cab,,
2/2/2022,17:30,,,40.62307,-74.149315,"(40.62307, -74.149315)",,,985       RICHMOND AVENUE,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4503317,Station Wagon/Sport Utility Vehicle,,,,
2/2/2022,11:35,,,40.67342,-73.95017,"(40.67342, -73.95017)",PARK PLACE,,,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,4503278,Sedan,,,,
2/2/2022,11:07,MANHATTAN,10016,40.742252,-73.97769,"(40.742252, -73.97769)",EAST 30 STREET,2 AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4503823,Station Wagon/Sport Utility Vehicle,,,,
2/2/2022,19:28,MANHATTAN,10128,40.779434,-73.94752,"(40.779434, -73.94752)",EAST 90 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,4504349,Taxi,Ambulance,,,
2/2/2022,18:20,BROOKLYN,11213,40.671337,-73.9448,"(40.671337, -73.9448)",SAINT JOHNS PLACE,BROOKLYN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4504236,Sedan,Sedan,,,
2/2/2022,9:25,QUEENS,11434,40.67002,-73.78312,"(40.67002, -73.78312)",ROCKAWAY BOULEVARD,134 AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4505283,Station Wagon/Sport Utility Vehicle,Box Truck,,,
2/2/2022,7:30,QUEENS,11101,40.74411,-73.95364,"(40.74411, -73.95364)",VERNON BOULEVARD,48 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4505251,Station Wagon/Sport Utility Vehicle,,,,
2/2/2022,16:39,QUEENS,11432,40.717037,-73.7999,"(40.717037, -73.7999)",,,166-03    GRAND CENTRAL PARKWAY,0,0,0,0,0,0,0,0,Unspecified,,,,,4505979,Sedan,Sedan,,,
